id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo,ingreso_mensual_hogar
2018_bar_48,2.0,barranquilla,48.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,300000.0
2018_bar_49,1.0,barranquilla,49.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,si,si,no,si,no,raramente,peor,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,nunca,nunca,nunca,no,800000.0
2018_bar_50,1.0,barranquilla,50.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,si,1.0,0.0,4.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,si,si,si,no,si,si,si,no,si,no,nunca,igual,no,si,control sobre algunas decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,más de 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,3500000.0
2018_bar_51,1.0,barranquilla,51.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,si,si,no,si,si,si,no,no,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,900000.0
2018_bar_52,2.0,barranquilla,52.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,0.0,0.0,2.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,900000.0
2018_gal_53,2.0,galapa,53.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,no,0.0,1.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,no,si,si,no,no,si,no,si,no,no,no,a veces,igual,si,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,a veces,raramente,nunca,no,700000.0
2018_gal_54,1.0,galapa,54.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,si,no,no,si,si,no,no,no,no,si,no,no,no,a menudo,igual,si,no,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,raramente,nunca,nunca,no,1300000.0
2018_gal_55,1.0,galapa,55.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,1.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a veces,a veces,raramente,raramente,no,750000.0
2018_gal_56,1.0,galapa,56.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,no,1.0,0.0,1.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,peor,si,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,si,"propia, parcialmente pagada",muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,a menudo,nunca,a veces,no,500000.0
2018_bar_57,1.0,barranquilla,57.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,si,1.0,0.0,1.0,si,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,peor,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,800000.0
2018_bar_58,2.0,barranquilla,58.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,0.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,mejor,no,si,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,300000.0
2018_bar_59,1.0,barranquilla,59.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,0.0,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,si,si,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,1800000.0
2018_bar_60,1.0,barranquilla,60.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,2.0,0.0,3.0,si,casa,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,si,si,no,no,no,nunca,peor,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,1800000.0
2018_bar_61,1.0,barranquilla,61.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,2.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,nunca,nunca,nunca,no,781212.0
2018_bar_62,1.0,barranquilla,62.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,no,si,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no,1800000.0
2018_bar_63,2.0,barranquilla,63.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,1200000.0
2018_bar_64,1.0,barranquilla,64.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,no,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no,900000.0
2018_bar_65,1.0,barranquilla,65.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,no,no,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no,2000000.0
2018_bar_66,1.0,barranquilla,66.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,no,si,si,no,no,no,si,no,no,si,no,nunca,peor,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,781242.0
2018_bar_67,1.0,barranquilla,67.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,no,1.0,0.0,4.0,si,casa,7.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,si,si,no,nunca,peor,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,1600000.0
2018_bar_68,1.0,barranquilla,68.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,no,0.0,0.0,1.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,mejor,no,si,control sobre todas las decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no,2000000.0
2018_bar_69,2.0,barranquilla,69.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,2.0,si,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,800000.0
2018_bar_70,1.0,barranquilla,70.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,no,1.0,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,1200000.0
2018_bar_71,1.0,barranquilla,71.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,2200000.0
2018_bar_72,2.0,barranquilla,72.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,2.0,si,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no,2000000.0
2018_bar_73,1.0,barranquilla,73.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,mejor,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,nunca,nunca,nunca,no,900000.0
2018_bar_74,1.0,barranquilla,74.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,3.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,si,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,2600000.0
2018_bar_75,2.0,barranquilla,75.0,7.0,4.0,3.0,1.0,1.0,2.0,0.0,5.0,no,2.0,0.0,4.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,si,si,no,no,si,si,si,si,no,no,nunca,igual,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,1550000.0
2018_bar_76,1.0,barranquilla,76.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,no,si,no,nunca,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no,1200000.0
2018_bar_77,1.0,barranquilla,77.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,1.0,0.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,si,si,no,raramente,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a veces,raramente,raramente,raramente,no,2000000.0
2018_bar_78,1.0,barranquilla,78.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,3.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no,2000000.0
2018_bar_79,1.0,barranquilla,79.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,peor,no,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,1200000.0
2018_bar_80,2.0,barranquilla,80.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,1200000.0
2018_bar_81,1.0,barranquilla,81.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,2.0,no,apartamento,2.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,781242.0
2018_bar_82,1.0,barranquilla,82.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,3.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,1900000.0
2018_bar_83,2.0,barranquilla,83.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,no,si,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,más de 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,2500000.0
2018_bar_84,1.0,barranquilla,84.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no,781242.0
2018_bar_85,1.0,barranquilla,85.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,si,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,peor,no,si,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no,1500000.0
2018_bar_86,2.0,barranquilla,86.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no,1.0,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,no,no,no,nunca,mejor,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no,1000000.0
